"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"go-6hkAcT7zCwccZmkzAAAAAA==","google","https://sg.jobstreet.com/job/83458037?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Senior Full Stack Engineer - (Remote) Argentina, NY, Singapore APPLY FOR THIS","Blockus","Singapore","2025-03-28","contract","","","","","",False,"","","","","Job Overview: We are seeking a highly skilled software engineer to join our Eng team. You will be working along our full software stack, building a platform that enables game studios to add web3 capabilities to their games. Candidates should be very proficient at building TS-based web apps (both frontend and backend). Ideal candidates should have experience with smart contracts and blockchain gaming.

Responsibilities
• Build APIs that game studios can integrate with to add web3 capabilities (accounts, wallet, on-chain activity).
• Build additions to the game studio management web app (React + Node/Express, Firebase).
• Write secure smart contracts on different chains.
• Build and/or integrate payment systems to handle cryptocurrency and fiat transactions.
• Engage in R&D for cutting-edge technologies and build into live products.
• Write clean, composable, and efficient code; test and debug applications to ensure high-quality and error-free software.
• Contribute to devops and CI/CD process improvements.

Qualifications
• Bachelor's degree in Computer Science or related field.
• At least 4 years of experience in software development with a focus on full stack web apps API.
• Strong problem-solving skills and comfort working in a fast-paced startup environment.
• Passionate about the gaming industry.
• Experience with games that utilize NFTs, blockchain interactions, and in-game currencies.
• Proficiency in TypeScript (React.js, Next.js, Nest.js, Node.js, Express). Experience deploying and maintaining web applications (AWS, Firebase, Swagger docs, e2e testing).
• Excited to learn and experiment with new technology. Stay up-to-date with emerging trends in blockchain/web3 technology, including crypto wallets, smart contracts, and web3 infrastructure.

If you meet the qualifications and are interested in this position, please submit your resume and cover letter for consideration. We look forward to hearing from you!
#J-18808-Ljbffr","","","","","","","","","","","","","",""
"go-WzHDr_yOigJ72xxzAAAAAA==","google","https://sg.jobstreet.com/job/83456662?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Senior Software Engineer, Payments Platform Team - Card, 3D Secure","This is an IT support group","Singapore","2025-03-28","","","","","","",False,"","","","","About Airwallex

Airwallex is the only unified payments and financial platform for global businesses. Powered by our unique combination of proprietary infrastructure and software, we empower over 100,000 businesses worldwide – including Brex, Rippling, Navan, Qantas, SHEIN and many more – with fully integrated solutions to manage everything from business accounts, payments, spend management and treasury, to embedded finance at a global scale.

Proudly founded in Melbourne, we have a team of over 1,500 of the brightest and most innovative people in tech located across more than 20 offices across the globe. Valued at US$5.6 billion and backed by world-leading investors including Sequoia, Lone Pine, Greenoaks, DST Global, Salesforce Ventures and Mastercard, Airwallex is leading the charge in building the global payments and financial platform of the future. If you're ready to do the most ambitious work of your career, join us.

About the team

As a global engineering powerhouse, our team spans China, the Netherlands, and Singapore, embracing a rich tapestry of cultures and perspectives. Guided by our True North Vision, we're passionately striving to become the preferred payment partner for businesses seeking to boost revenue and streamline expenses.

Our mission is to simplify the complexities of payments for businesses by designing solutions that seamlessly integrate into their workflows, enhancing efficiency and driving customer conversion rates. Within our diverse and dynamic team, you'll find yourself at the intersection of innovation and practicality, where every contribution is essential in making payment processes effortless.

Joining us means becoming part of a global community of engineers leading the charge in reshaping the payments landscape while actively contributing to the operational success of businesses worldwide. Together, we're dedicated to revolutionizing financial operations for businesses, positioning our solutions as the cornerstone of their success.

What you’ll do

Join our dynamic team as an engineer and play a pivotal role in revolutionizing the security landscape of online transactions! You will spearhead the integration of 3D Secure (3DS), a cutting-edge standard developed by Visa and MasterCard, into our core card authentication processes. Dive deep into diverse real-time transaction scenarios, and help us deliver unparalleled security assurance for our users. Be at the forefront of innovation, where your expertise will enhance the online shopping experience and safeguard the future of digital payments.

This role is based in Singapore.

Responsibilities:
• We will build our own 3DS infrastructure service, which will significantly enhance a business's payment processing capabilities, strengthen security measures, and boost customer trust.
• Collaborate with various systems and teams to establish a robust foundation for our global payment infrastructure.
• Engage with engineering teams across Airwallex's global offices, fostering effective communication.
• Regularly collaborate with users and financial partners to ensure seamless integration.
• Design, develop, and maintain APIs, services, and systems to uphold a reliable payment processing flow.
• Troubleshoot production issues across different levels of the stack.
• Take ownership of and optimize critical components within Airwallex's online payment processing flow.

Who you are

We're looking for people who meet the minimum qualifications for this role. The preferred qualifications are great to have, but are not mandatory.

Minimum qualifications:
• 3+ years of experience in modern engineering practices focused on continuous integration/delivery and quality engineering.
• Bachelor degree or above in computer science or engineering related majors.
• Excel in designing elegant systems that abstract complex patterns, particularly in the financial industry.
• Have a strong aptitude for system thinking, writing high-quality code and documentation, with a preference for Kotlin.
• Uphold high standards when working with production systems.
• Adhere to best practices in engineering, security, and design.
• Thrive in collaborative environments, making decisions with diverse stakeholders and subject matter experts.
• Enjoy collaborating with a diverse group of individuals, bridging gaps between different teams and areas of expertise.

Preferred qualifications:
• Familiarity with Spring / Spring Boot.
• Proficiency in Java / Kotlin or other modern programming languages.
• Proficiency in HTTP protocol and RESTful specifications.
• Familiarity with OAuth2.0 / JWT.
• Experience with PostgreSQL / Redis / NoSQL.
• Experience with Kafka / RabbitMQ.
• Familiarity with Nginx / Istio.
• Experience with cloud vendors like Aliyun Cloud, GCP, or AWS.
• Experience in designing, implementing, and maintaining complex public API products with user integration guides.

Equal opportunity

Airwallex is proud to be an equal opportunity employer. We value diversity and anyone seeking employment at Airwallex is considered based on merit, qualifications, competence and talent. We don’t regard color, religion, race, national origin, sexual orientation, ancestry, citizenship, sex, marital or family status, disability, gender, or any other legally protected status when making our hiring decisions. If you have a disability or special need that requires accommodation, please let us know.
#J-18808-Ljbffr","","","","","","","","","","","","","",""
"go-ba5883s_ZUjpM7rdAAAAAA==","google","https://sg.jobstreet.com/job/83459620?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Senior Software Engineer (Familiar with UX, Accessibility) - 2 year contract","Assurity Trusted Solutions Pte Ltd","Singapore","2025-03-28","contract","","","","","",False,"","","","","Assurity Trusted Solutions (ATS) is a wholly owned subsidiary of the Government Technology Agency (GovTech). As a Trusted Partner over the last decade, ATS offers a comprehensive suite of products and services ranging from infrastructure and operational services, authentication services, governance and assurance services as well as managed processes. In a dynamic digital and cyber landscape, where trust & collaboration are key, ATS continues to drive mutually beneficial business outcomes through collaboration with GovTech, government agencies and commercial partners to mitigate cyber risks and bolster security postures.

We are looking for an individual to join us as a Senior Software Engineer (familiar with UX, Accessibility), as a 2 year contract employee. This person will need to have a strong front-end development background and deep knowledge of accessibility (A11Y) standards to join our team.

In this role, you will play a crucial role in ensuring that our web and mobile interfaces meet and exceed accessibility guidelines, enabling users of all abilities to interact seamlessly with our products. You will be at the intersection of design and development, rapidly prototyping and implementing user-centric solutions that are both technically sound and visually compelling. You will collaborate closely with a lean team of designers, speaking their languages fluently to translate design concepts into functional, elegant interfaces that are not only innovative but also optimized for performance.

A brief summary of your job responsibility:
• Develop and implement accessible front-end code that meets WCAG (Web Content Accessibility Guidelines) 2.1 standards and beyond. Ensure accessibility across various platforms and devices, catering to users with visual, auditory, motor, and cognitive disabilities.
• Build responsive, high-performance interfaces that are both functional and aesthetically pleasing while keeping accessibility in focus.
• Regularly audit and review the codebase to identify and fix accessibility issues. Use tools like screen readers, keyboard navigation, and assistive technologies to perform manual and automated accessibility testing.
• Collaborate closely with designers to translate their vision into functional code and ensure that accessibility principles are considered from the initial design phase.
• Balance design aesthetics with technical feasibility and performance.
• Participate in user research and usability testing to inform design decisions.
• Act as a bridge between design and development teams, ensuring clear communication and alignment on project goals and deliverables.
• Continuously update yourself with the latest trends, tools, and technologies in UX design and frontend development, bringing new ideas and innovations to the team.

To succeed in this role, you will ideally have:
• Strong expertise in front-end development with a focus on accessibility, including experience with HTML, CSS, JavaScript, and ARIA.
• In-depth knowledge of WCAG 2.1 (Web Content Accessibility Guidelines).
• Proven experience in rapid prototyping and delivering high-fidelity prototypes that can be quickly tested and iterated.
• Experience conducting accessibility audits and testing.
• Familiarity with design principles with the ability to think like a designer when needed, while also being deeply aware of the limitations and opportunities within frontend development.
• Familiarity with the latest frontend frameworks, systems, and best practices, with a focus on delivering user-centric solutions.
• Excellent collaboration skills, with the ability to communicate effectively with both design and development teams.
• A user-centric mindset, with a passion for creating products that delight and engage users.
• Experience participating in design activities and workshops, contributing to the overall UX vision and strategy.
• Strong problem-solving skills, with the ability to navigate complex challenges and propose creative solutions.

Join us and discover a meaningful and exciting career with Assurity Trusted Solutions! The remuneration package will commensurate with your qualifications and experience.

Interested applicants, please click ""Apply Now "".

We thank you for your interest and please note that only shortlisted candidates will be notified.

By submitting your application, you agree that your personal data may be collected, used and disclosed by Assurity Trusted Solutions Pte. Ltd. (ATS), GovTech and their service providers and agents in accordance with ATS’s privacy statement which can be found at: or such other successor site.
#J-18808-Ljbffr","","","","","","","","","","","","","",""
"go-hCfT9DqzGb5ZCc8iAAAAAA==","google","https://sg.indeed.com/viewjob?jk=e497b4cb7e936140&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Software Product Engineer","Singapore Technologies Engineering Ltd","Singapore","2025-03-28","","","","","","",False,"","","","","Job ID: 18040

Location: Land - 249 Jalan Boon Lay, SG

Description:

Emerging Business is a newly formed team working on deep technology products for the defence and public security industry. Join us to apply your skills and talent on solving hard problems that keep the world safer and more secure. Grow your skills, get exposure to cutting edge technology and build a career in a revitalised and rapidly growing industry.

We're looking for a dynamic Software Product Engineer with the right skills, experience and attitude:

Job Description:
• Build and maintain good software for our products.
• Work closely with teammates working on AI, hardware, business and operations.
• Contribute ideas and insights that helps the team win.
• Help out on operational and administrative tasks that are vital for team success.
• Invest in building professional relationships and contribute to a positive team culture.

Job Requirements:
• High performance software coding (e.g. C++).
• Experience building deep technology products.
• Ability to effectively collaboration and communication.
• Ability to adapt, learn and contribute quickly.
• Positive attitude with a growth mindset and ""can-do"" spirit.","","","","","","","","","","","","","",""
"go-JOTbghBgEJO5aC-2AAAAAA==","google","https://sg.linkedin.com/jobs/view/junior-cloud-field-engineer-at-canonical-4206514152?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Junior Cloud Field Engineer","Canonical","Singapore","2025-03-28","","","","","","",False,"","","","","Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locations around the world, to align on strategy and execution.

The company is founder-led, profitable, and growing.

We are hiring a Junior Cloud Field Engineer to help global companies embrace the latest private cloud infrastructure, Linux and cloud native operations, and open source applications. Our team applies expert insights to real-world customer problems, enabling the enterprise adoption of Linux Ubuntu, OpenStack, Kubernetes and a wide range of associated technology.

This role has very diverse responsibilities. The team members are Linux and cloud solutions architects for our customers, designing private and public cloud solutions fitting their workload needs. They are the cloud consultants who work hands-on with the technologies by deploying, testing and handing over the solution to our support or managed services team at the end of a project. They are also software engineers who use Python to develop Kubernetes operators and Linux open source infrastructure-as-code.

The people who love this role are developers who like to solve customer problems through architecture, presentations and training.

Location: This role will be home based.

What your day will look like
• Work across the entire Linux stack, from kernel, networking, storage, to applications
• Work in Python to design and deliver open source code
• Architect cloud infrastructure solutions like OpenStack, Kubernetes, Ceph, Hadoop and Spark either On-Premises or in Public Cloud (AWS, Azure, Google Cloud)
• Coach and develop your colleagues where you have insights
• Grow a healthy, collaborative engineering culture in line with the company values
• Work from the comfort of your home
• Global travel up to 25% of time for internal and external events

What we are looking for in you
• University degree in Computer Science or related software engineering expertise
• You have sound knowledge of cloud computing concepts & technologies, such as Kubernetes, OpenStack, AWS, GCP, Azure, Ceph, etc.
• You have practical knowledge of Linux and networking
• You have Intermediate to Advanced level of Python programming skills
• You are a dynamic person who loves to jump in new projects and interact with people
• You have a demonstrated drive for continual learning
• Excellent communication and presentation skills (English)
• You have great organisational skills and follow-up reliably on commitments
• (Optional) You speak a second language

What you'll learn
• OpenStack and Kubernetes infrastructure
• Linux Ubuntu and networking knowledge
• Wide range of open source applications and skills
• Work directly with customers in a range of different businesses
• Real-life and hands-on exposure to a wide range of emerging technologies and tools

What we offer colleagues

We consider geographical location, experience, and performance in shaping compensation worldwide. We revisit compensation annually (and more often for graduates and associates) to ensure we recognize outstanding performance. In addition to base pay, we offer a performance-driven annual bonus or commission. We provide all team members with additional benefits which reflect our values and ideals. We balance our programs to meet local needs and ensure fairness globally.
• Distributed work environment with twice-yearly team sprints in person
• Personal learning and development budget of USD 2,000 per year
• Annual compensation review
• Recognition rewards
• Annual holiday leave
• Maternity and paternity leave
• Team Member Assistance Program & Wellness Platform
• Opportunity to travel to new locations to meet colleagues
• Priority Pass and travel upgrades for long-haul company events

About Canonical

Canonical is a pioneering tech firm at the forefront of the global move to open source. As the company that publishes Ubuntu, one of the most important open-source projects and the platform for AI, IoT, and the cloud, we are changing the world of software. We recruit on a global basis and set a very high standard for people joining the company. We expect excellence; in order to succeed, we need to be the best at what we do. Most colleagues at Canonical have worked from home since our inception in 2004. Working here is a step into the future and will challenge you to think differently, work smarter, learn new skills, and raise your game.

Canonical is an equal opportunity employer

We are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration.","","","","","","","","","","","","","",""
"go-UTKtc4sJQUFYheB8AAAAAA==","google","https://sg.jobstreet.com/job/83459032?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","CTO / Lead Developer for Software and AI Development gesucht für (Green","CovaSyn","Singapore","2025-03-28","","","","","","",False,"","","","","We are searching for an expert in the field with a proven track record. We are looking for you if you are/have:

- Advanced degree in Computer Science, AI, Machine Learning, or a related field.
- Proven experience in a senior technology leadership role.
- Strong expertise in Python and deployment of AI and machine learning models.
- Demonstrated experience with AI and machine learning applications in industrial processes.
- Familiarity with cheminformatics and chemical knowledge is a plus.
- Excellent leadership, communication, and team-building skills.
- Experience in a startup or high-growth environment is highly desirable.
- Strong problem-solving skills and a hands-on approach to technology management.

Aufgaben

You are good with...
• Numbers, data and logic
• Driving things forward and getting things done
• Structures and strategic thinking

You have already...
• worked as a full-time employee

Qualifikation

Key Responsibilities:

- Develop and implement the company's AI and IT vision and strategy.
- Lead the design, development, and deployment of machine learning models to optimize chemical synthesis and production processes.
- Oversee the integration of AI and machine learning solutions with existing chemical research and development workflows.
- Manage and grow the technical team, fostering a culture of innovation and continuous improvement.
- Ensure that technology standards and best practices are maintained across the company.
- Collaborate with other executives to set company-wide goals and objectives.
- Monitor and assess technological advancements and trends to ensure the company remains at the forefront of the industry.

Benefits

For us, the vision and its execution are key; we are not seeking the next exit or profit - We want to make a transformative impact in the chemical industry and early R&D landscape.

Be part of a groundbreaking company that is transforming the chemical research industry. Join a talented and passionate team of innovators. Work in a dynamic and collaborative environment with opportunities for professional growth. Contribute to the development of sustainable and efficient chemical technologies.
#J-18808-Ljbffr","","","","","","","","","","","","","",""
"go-Vb31xXgIGNTTeW28AAAAAA==","google","https://sg.linkedin.com/jobs/view/backend-software-engineer-tiktok-server-arch-platform-singapore-2025-start-at-tiktok-4076514048?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Backend Software Engineer , TikTok Server Arch Platform (Singapore) - 2025 Start","TikTok","Singapore","2025-03-28","","","","","","",False,"","","","apac-earlycareers@tiktok.com","Responsibilities

TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.

Why Join Us

Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.

Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.

To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.

At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.

Join us.

The TikTok Content Center Team is responsible for the most important and fundamental services in TikTok's backend system. Our goal is to build and maintain TikTok's core content metadata management and data distribution system and user interaction system development. In this team, you will have chance to develop features that influence billions of people every day and face super high concurrency system challenges on global infrastructure! If you're looking for a super high concurrency development challenge and cutting-edge tech scenario, this is the team for you!

We are looking for talented individuals to join us in 2025. As a graduate, you will get unparalleled opportunities for you to kickstart your career, pursue bold ideas and explore limitless growth opportunities. Co-create a future driven by your inspiration with TikTok.

Candidates can apply to a maximum of two positions and will be considered for jobs in the order you apply. The application limit is applicable to TikTok and its affiliates' jobs globally. Applications will be reviewed on a rolling basis - we encourage you to apply early.

Job Responsibilities
• Responsible for the research and development of the backend business architecture of TikTok's billion-level user products, respond to the optimization challenges of large-scale high-concurrency distributed systems with tens of billions of traffic, and complete the support of global products;
• Participate in the demand analysis and technical plan formulation of industry star products, develop high-availability systems, and optimize the architecture for global public cloud and private cloud infrastructure;
• Analyze and solve system performance problems, improve the stability and scalability of the system;
• Research and develop basic service components to solve common needs and reduce repeated development;
• Research and application of new technologies, and promote the application of suitable technologies to production systems.

Qualifications

Minimum Qualifications
• Final year or recent graduate with a background in Computer Science, Computer Engineering, or related technical discipline
• Familiar with at least one programming language, including but not limited to: Go, Java, C, C++, Python.
• Solid knowledge of computer fundamentals, in-depth understanding of data structures, algorithms, and operating systems.

Preferred Qualifications
• Excellent logical thinking and analytical skills, able to make reasonable abstraction and layered design for business systems
• Strong desire to learn, excellent learning and communication skills

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.

By submitting an application for this role, you accept and agree to our global applicant privacy policy, which may be accessed here: https://careers.tiktok.com/legal/privacy.

If you have any questions, please reach out to us at apac-earlycareers@tiktok.com","","","","","","","","","","","","","",""
"go-GwZhyBOAfR6J9ueyAAAAAA==","google","https://sg.linkedin.com/jobs/view/frontend-software-engineer-intern-tiktok-live-2025-start-at-tiktok-4078681577?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Frontend Software Engineer Intern - TikTok Live - 2025 Start","TikTok","Singapore","2025-03-28","internship","","","","","",True,"","","","apac-earlycareers@tiktok.com","Responsibilities

TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.

Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.

Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.

To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.

At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.

Join us.

The TikTok LIVE Platform Frontend team will focus on frontend development. We will also focus on understanding our users, identifying opportunity areas, prioritizing the problems we must solve, and rapidly creating innovative user experience solutions. We are looking for experienced engineers in the front-end field to build excellent products.

We are looking for talented individuals to join us for an internship in 2025. Internships at TikTok aim to offer students industry exposure and hands-on experience. Watch your ambitions become reality as your inspiration brings infinite opportunities at TikTok.

Applications will be reviewed on a rolling basis - we encourage you to apply early.

Successful candidates must be able to commit to at least 3 months long internship period.

Successful candidates must be able to commit to either of the following Internships
• From January to June (Offcycle)
• From May to August (Summer)

We will prioritize candidates who are able to commit in this internship period. Please state your availability clearly in your resume (Start date, End date)

Candidates can apply to a maximum of two positions and will be considered for jobs in the order you apply. The application limit is applicable to TikTok and its affiliates' jobs globally. Applications will be reviewed on a rolling basis - we encourage you to apply early.
• To develop user-interfaces for TikTok Live on PC/ Mobile Devices, including Middle platform, Operating platform, Products for users, Events with Multi-scales and etc.
• To develop infrastructures such as engineering solutions that will be supporting TikTok Live's business and productivity tools and platforms.
• Create the ultimate user experience and support the growth and development of the TikTok Live Ecosystem with high-quality design and coding.
• Explore and implement efficient collaboration methods to enhance the efficiency of remote and cross-regional communication and support the iteration of our business.

Qualifications

Minimum Qualifications
• Undergraduate with a background in Software Development, Computer Science, Computer Engineering, or a related technical discipline
• Solid front-end programming skills with experience in solving browser compatibility issues and optimizing front-end performance.
• Understand front-end engineering and component development, having a certain design skill set and familiar with at least one MV* framework.

Preferred Qualifications
• Having excellent service awareness, learning ability, communication and collaboration ability and english language skill to use in communication and collaboration.
• Good to have experience in multi-end (Native/PC/Server) development.
• Good to have experience in participating or leading large-scale projects and open source projects.
• Good to have experience in writing tech articles or tech blogs.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.

By submitting an application for this role, you accept and agree to our global applicant privacy policy, which may be accessed here: https://careers.tiktok.com/legal/privacy.

If you have any questions, please reach out to us at apac-earlycareers@tiktok.com","","","","","","","","","","","","","",""
"go-848yonrFEcu7U6yGAAAAAA==","google","https://sg.linkedin.com/jobs/view/system-architecture-software-engineer-tiktok-backend-at-tiktok-4076504732?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","System Architecture Software Engineer-TikTok Backend","TikTok","Singapore","2025-03-28","","","","","","",False,"","","","","Responsibilities

TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us

At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.

Team introduction

TikTok Eng- Content Discovery - Backend - User Platform team builds and maintains a reliable and safe user platform, supporting user lifecycle information management and access across TikTok. As one of the most fundamental services in TikTok, user team needs to support the company's fast growth by
• Ensure and improve the system's reliability and stability
• Improve the scalability of the whole system, including scalability in system functionalities to meet various business requirements and scalability in engineering to support rapid growth of user numbers and traffic.
• As a fundamental platform, continuously improve the usability of the platform and optimize the development process.

In this team, you'll have the opportunity to sharpen your expertise in coding and large-scale distributed system design, performance analysis and large system operation. Our challenges are not some regular day-to-day technical puzzles —— you'll have a unique opportunity to have first-hand exposure to the challenges of building a hyper scalable, hyper stable and safe large scale system within a non-stop evolvement of a phenomenal product ecosystem.
• Improve system design and architecture to ensure high stability and performance of the services across global multi-DC, including but not limited to: disaster tolerance, SLA management, chaos engineering, multi-site disaster recovery architecture
• Design and develop core components to improve system scalability
• Analyze service performance and find bottlenecks (language/trace analysis/storage) and optimize accordingly to improve cost and efficiency
• Familar with relational database and No-SQL database; Familiar with patterns of distributed database.
• Manage operations of user service, such as SLA management, system deployment, performance tuning and trouble shooting
• Participate in regular on-call duties

Qualifications
• Strong programming fundamentals, particularly in data structures, concurrency.
• Experience on operations and optimizations of large scale distributed system's stability
• Have built and optimized highly available, scalable, distributed back-end services.
• Experience on designing and building large scale user platform is preferred
• Experience on DDD (domain driven design) is preferred

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.","","","","","","","","","","","","","",""
"go-zLd_wX_jJR6QbQV8AAAAAA==","google","https://sg.linkedin.com/jobs/view/engineering-tech-leader-global-e-commerce-at-tiktok-4076535186?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","","Engineering Tech Leader, Global E-Commerce","TikTok","Singapore","2025-03-28","","","","","","",False,"","","","","Responsibilities

Company Introduction:

TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. With global offices in Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul, and Tokyo, TikTok connects people from diverse cultures and backgrounds.

Why Join Us:

Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.

Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.

To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.

At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.

Join us.

Team Introduction:

The Global e-commerce team is a content e-commerce business utilizing international short video products as carriers. Our aim is to become the preferred choice for users seeking to discover and purchase affordable, high-quality products. We provide users with tailored, vibrant, and efficient consumption experiences while enabling merchants to access robust and dependable platform services in various scenarios, such as live e-commerce and short video content e-commerce. Our vision is to make affordable and high-quality products easily accessible, enhancing the quality of life for all. We are actively seeking Tech Lead Managers to contribute to our team's growth and product success.

Responsibilities:
• Design and architect solutions while providing technical support to engineers on the team.
• Align with product and organizational objectives, collaborating with cross-functional teams to deliver key results.
• Define the long-term technical roadmap for the team.
• Contribute to technical decisions on projects across the product lineup.
• Oversee the acquisition and development of software systems in organisational units.
• Monitor the results and quality of the different software solutions and projects implemented in the organisation.
• Oversee the development of Proof-of-Concept/ solutions and provide technical expertise on the development of software and platform features, ensuring that appropriate security and risk factors are considered.

Qualifications
• Bachelor's or higher degree in Computer Science, Information Technology, Programming & System Analysis, Science (Computer Studies) or related discipline.
• At least 5+ years of experience managing or tech-leading a software engineering team.
• Minimum of 5 years of experience in large-scale backend system development is necessary.
• Experience in managing teams in a fast-paced environment is essential.
• Capable of effectively communicating technical information to both technical and non-technical collaborators across different functions and levels.
• Strong experience with E-Commerce is required.
• Excellent leadership, communication, and management skills are expected.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.","","","","","","","","","","","","","",""
